date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,source_row_id
2026-03-17,2026,3,17,chokepoint7,Cape of Good Hope,19,46,1,4,28,70,98,1258005,2976497,16221,17904,2543112,4268629,6811742,18901
2026-03-18,2026,3,18,chokepoint7,Cape of Good Hope,25,54,8,5,14,92,106,1731722,2830417,37601,18632,247267,4618373,4865640,18902
2026-03-19,2026,3,19,chokepoint7,Cape of Good Hope,21,39,7,3,20,70,90,1281534,2378917,35469,18389,1302221,3714311,5016533,18903
2026-03-20,2026,3,20,chokepoint7,Cape of Good Hope,16,46,1,2,24,65,89,966036,3226791,5194,20289,1262306,4218311,5480617,18904
2026-03-21,2026,3,21,chokepoint7,Cape of Good Hope,20,44,3,3,19,70,89,1405145,3045224,20613,17052,886920,4488036,5374957,18905
2026-03-22,2026,3,22,chokepoint7,Cape of Good Hope,27,36,3,4,16,70,86,1573757,2299279,7246,18665,522889,3898948,4421837,18906
2026-03-23,2026,3,23,chokepoint7,Cape of Good Hope,15,37,5,5,23,62,85,835720,1854781,77669,18830,1041897,2787001,3828899,18907
2026-03-24,2026,3,24,chokepoint7,Cape of Good Hope,11,42,6,7,21,66,87,587627,2159602,80062,26735,684766,2854027,3538794,18908
2026-03-25,2026,3,25,chokepoint7,Cape of Good Hope,16,41,5,5,25,67,92,1000093,3414184,25399,24807,1055836,4464484,5520321,18909
2026-03-26,2026,3,26,chokepoint7,Cape of Good Hope,29,40,2,8,24,79,103,1748943,3652829,6532,25659,1286847,5433964,6720811,18910
2026-03-27,2026,3,27,chokepoint7,Cape of Good Hope,20,37,5,3,21,65,86,1355792,3470770,83222,15946,811867,4925731,5737599,18911
2026-03-28,2026,3,28,chokepoint7,Cape of Good Hope,15,35,5,3,29,58,87,979725,2039636,42742,6384,1036308,3068489,4104797,18912
2026-03-29,2026,3,29,chokepoint7,Cape of Good Hope,21,39,3,4,23,67,90,1652330,2897642,37358,12845,1516569,4600176,6116745,18913
2026-03-30,2026,3,30,chokepoint7,Cape of Good Hope,16,40,5,3,16,64,80,953822,2639098,8614,18858,546456,3620393,4166850,18914
2026-03-31,2026,3,31,chokepoint7,Cape of Good Hope,20,51,6,1,21,78,99,1218295,4207986,47193,0,924739,5473475,6398214,18915
2026-03-01,2026,3,1,chokepoint8,Gibraltar Strait,35,14,19,4,45,72,117,942750,471685,81514,570,1400655,1496521,2897176,23663
2026-03-02,2026,3,2,chokepoint8,Gibraltar Strait,24,29,22,5,52,80,132,776666,770366,67950,5562,1233464,1620546,2854011,23664
2026-03-03,2026,3,3,chokepoint8,Gibraltar Strait,41,25,24,5,61,95,156,1229095,1092296,104988,2091,1779332,2428472,4207805,23665
2026-03-04,2026,3,4,chokepoint8,Gibraltar Strait,25,23,21,7,46,76,122,725863,713774,81530,8035,1692509,1529204,3221713,23666
2026-03-05,2026,3,5,chokepoint8,Gibraltar Strait,31,29,25,4,45,89,134,1016568,801911,119658,11972,1980433,1950111,3930544,23667
2026-03-06,2026,3,6,chokepoint8,Gibraltar Strait,29,30,27,7,52,93,145,1064683,806532,89810,9583,1773369,1970608,3743977,23668
2026-03-07,2026,3,7,chokepoint8,Gibraltar Strait,26,25,24,7,48,82,130,730591,942143,90148,17207,969825,1780091,2749917,23669
2026-03-08,2026,3,8,chokepoint8,Gibraltar Strait,33,32,23,11,56,99,155,1347808,1456891,117917,36553,1656154,2959171,4615326,23670
2026-03-09,2026,3,9,chokepoint8,Gibraltar Strait,35,26,28,6,47,95,142,1364524,1219438,107042,7829,1344968,2698835,4043803,23671
2026-03-10,2026,3,10,chokepoint8,Gibraltar Strait,33,36,27,5,52,101,153,987224,1538054,112676,15888,1321275,2653843,3975118,23672
2026-03-11,2026,3,11,chokepoint8,Gibraltar Strait,41,26,29,3,44,99,143,1492825,877680,73222,16146,1505533,2459873,3965407,23673
2026-03-12,2026,3,12,chokepoint8,Gibraltar Strait,34,27,30,7,50,98,148,1224945,1191169,93549,22618,1669210,2532283,4201493,23674
2026-03-13,2026,3,13,chokepoint8,Gibraltar Strait,26,28,20,5,50,79,129,1098786,634220,80008,21342,1085538,1834358,2919897,23675
2026-03-14,2026,3,14,chokepoint8,Gibraltar Strait,33,28,28,9,55,98,153,1007878,767448,92605,16139,1614343,1884073,3498416,23676
2026-03-15,2026,3,15,chokepoint8,Gibraltar Strait,28,31,20,9,44,88,132,814332,1159835,65800,10291,657903,2050259,2708162,23677
2026-03-16,2026,3,16,chokepoint8,Gibraltar Strait,37,32,18,5,44,92,136,1078145,1023129,75384,8852,1237841,2185510,3423351,23678
2026-03-17,2026,3,17,chokepoint8,Gibraltar Strait,32,29,20,3,53,84,137,1123192,1344194,84631,8040,1566900,2560060,4126960,23679
2026-03-18,2026,3,18,chokepoint8,Gibraltar Strait,31,27,29,5,51,92,143,1030080,1227549,135691,17011,1197068,2410332,3607401,23680
2026-03-19,2026,3,19,chokepoint8,Gibraltar Strait,34,32,26,7,44,99,143,1090906,970181,76791,4574,1366980,2142454,3509434,23681
2026-03-20,2026,3,20,chokepoint8,Gibraltar Strait,21,33,24,7,49,85,134,713560,1695625,191346,14204,1419928,2614737,4034665,23682
2026-03-21,2026,3,21,chokepoint8,Gibraltar Strait,30,20,35,4,29,89,118,1112277,789813,168777,9306,1011791,2080175,3091966,23683
2026-03-22,2026,3,22,chokepoint8,Gibraltar Strait,30,28,28,7,46,93,139,762259,1291721,123206,9135,1668142,2186323,3854466,23684
2026-03-23,2026,3,23,chokepoint8,Gibraltar Strait,38,28,33,10,63,109,172,1171381,1055302,182534,16829,1872611,2426048,4298659,23685
2026-03-24,2026,3,24,chokepoint8,Gibraltar Strait,33,30,16,4,51,83,134,1203034,1031761,64574,10868,1833756,2310239,4143995,23686
2026-03-25,2026,3,25,chokepoint8,Gibraltar Strait,28,13,20,5,54,66,120,1012425,583419,86439,7778,2160273,1690063,3850336,23687
2026-03-26,2026,3,26,chokepoint8,Gibraltar Strait,33,30,22,6,54,91,145,950111,1002015,99547,9827,2042066,2061501,4103568,23688
2026-03-27,2026,3,27,chokepoint8,Gibraltar Strait,26,37,28,3,47,94,141,967690,2162945,64148,7744,1249975,3202528,4452504,23689
2026-03-28,2026,3,28,chokepoint8,Gibraltar Strait,36,28,13,6,32,83,115,1191613,899024,27845,8177,1311967,2126661,3438628,23690
2026-03-29,2026,3,29,chokepoint8,Gibraltar Strait,34,30,16,8,46,88,134,1107084,1584804,71058,18421,1742259,2781368,4523628,23691
2026-03-30,2026,3,30,chokepoint8,Gibraltar Strait,31,20,24,5,39,80,119,865312,895667,122988,15969,845326,1899937,2745264,23692
2026-03-31,2026,3,31,chokepoint8,Gibraltar Strait,34,20,20,2,40,76,116,1500198,737362,69244,6086,1018337,2312892,3331229,23693
2026-03-01,2026,3,1,chokepoint9,Dover Strait,43,29,47,11,58,130,188,1172931,706185,119520,32123,1322370,2030761,3353132,24041
2026-03-02,2026,3,2,chokepoint9,Dover Strait,32,28,31,5,69,96,165,1111444,1194106,95815,10548,1355786,2411915,3767701,24042
2026-03-03,2026,3,3,chokepoint9,Dover Strait,31,30,49,9,65,119,184,945404,1142686,131207,8077,1553943,2227375,3781319,24043
2026-03-04,2026,3,4,chokepoint9,Dover Strait,36,33,52,11,61,132,193,775676,1292826,157514,21269,898072,2247287,3145359,24044
2026-03-05,2026,3,5,chokepoint9,Dover Strait,38,22,53,9,62,122,184,982966,581292,177890,20082,1575368,1762232,3337600,24045
2026-03-06,2026,3,6,chokepoint9,Dover Strait,30,24,45,12,69,111,180,977660,754558,88948,21670,2026953,1842838,3869792,24046
2026-03-07,2026,3,7,chokepoint9,Dover Strait,38,22,52,8,52,120,172,1067605,828739,150208,15274,1653342,2061828,3715171,24047
2026-03-08,2026,3,8,chokepoint9,Dover Strait,37,22,44,17,51,120,171,988607,1480252,130489,48057,1667863,2647407,4315270,24048
2026-03-09,2026,3,9,chokepoint9,Dover Strait,35,22,34,10,67,101,168,876739,739423,150214,16520,1263397,1782897,3046295,24049
2026-03-10,2026,3,10,chokepoint9,Dover Strait,36,28,31,12,72,107,179,919237,1305264,83004,35297,1605012,2342805,3947817,24050
2026-03-11,2026,3,11,chokepoint9,Dover Strait,27,34,44,5,75,110,185,844986,1394094,106604,17306,1749575,2362992,4112567,24051
2026-03-12,2026,3,12,chokepoint9,Dover Strait,23,31,33,5,49,92,141,518215,1068531,126082,10907,1338251,1723736,3061988,24052
2026-03-13,2026,3,13,chokepoint9,Dover Strait,40,23,38,13,77,114,191,1449757,739393,111216,34290,1810757,2334657,4145414,24053
2026-03-14,2026,3,14,chokepoint9,Dover Strait,34,22,53,10,63,119,182,935386,680353,143793,27315,2052802,1786849,3839651,24054
2026-03-15,2026,3,15,chokepoint9,Dover Strait,45,24,46,12,71,127,198,1264175,883641,95775,35880,1667771,2279473,3947244,24055
2026-03-16,2026,3,16,chokepoint9,Dover Strait,38,29,39,14,82,120,202,1330144,1077881,114750,33699,2150547,2556477,4707024,24056
2026-03-17,2026,3,17,chokepoint9,Dover Strait,34,34,53,13,68,134,202,1000415,1451220,201909,32705,1689143,2686250,4375394,24057
2026-03-18,2026,3,18,chokepoint9,Dover Strait,43,33,49,10,75,135,210,862890,1203507,135256,27375,2554021,2229029,4783051,24058
2026-03-19,2026,3,19,chokepoint9,Dover Strait,33,19,44,12,73,108,181,1025485,974821,132884,32756,1139382,2165948,3305331,24059
2026-03-20,2026,3,20,chokepoint9,Dover Strait,41,36,45,12,69,134,203,1318164,1005551,142842,25449,2110374,2492008,4602382,24060
2026-03-21,2026,3,21,chokepoint9,Dover Strait,41,21,51,13,73,126,199,1077113,1112280,150478,33181,1599609,2373055,3972664,24061
2026-03-22,2026,3,22,chokepoint9,Dover Strait,46,45,35,14,63,140,203,1144798,1637934,90877,27729,1590825,2901340,4492165,24062
2026-03-23,2026,3,23,chokepoint9,Dover Strait,23,17,42,8,67,90,157,532972,785611,122653,6395,1649059,1447633,3096693,24063
2026-03-24,2026,3,24,chokepoint9,Dover Strait,35,26,40,13,78,114,192,1152865,1235312,107913,41298,1939450,2537389,4476840,24064
2026-03-25,2026,3,25,chokepoint9,Dover Strait,44,20,39,7,51,110,161,1415103,818353,170054,24876,1201039,2428386,3629425,24065
2026-03-26,2026,3,26,chokepoint9,Dover Strait,19,20,38,10,50,87,137,447328,1162429,140184,35775,675114,1785717,2460832,24066
2026-03-27,2026,3,27,chokepoint9,Dover Strait,38,10,53,15,70,116,186,1168676,479842,164026,41022,1133630,1853567,2987198,24067
2026-03-28,2026,3,28,chokepoint9,Dover Strait,41,31,50,13,62,135,197,1269961,1259567,113276,34477,1646914,2677282,4324197,24068
2026-03-29,2026,3,29,chokepoint9,Dover Strait,40,22,42,13,59,117,176,1376938,843540,90473,23711,1326394,2334663,3661058,24069
2026-03-30,2026,3,30,chokepoint9,Dover Strait,35,26,39,5,51,105,156,1056597,973012,115654,8430,1220613,2153695,3374309,24070
2026-03-31,2026,3,31,chokepoint9,Dover Strait,39,27,48,7,61,121,182,1272435,1248691,144060,3758,1069485,2668944,3738430,24071
2026-03-01,2026,3,1,chokepoint10,Oresund Strait,12,5,18,2,11,37,48,32083,4086,29574,5727,9336,71472,80808,26419
2026-03-02,2026,3,2,chokepoint10,Oresund Strait,3,5,18,3,6,29,35,10823,15006,23084,0,117349,48915,166265,26420
2026-03-03,2026,3,3,chokepoint10,Oresund Strait,4,5,23,5,22,37,59,4620,0,31664,7099,43609,43384,86994,26421
2026-03-04,2026,3,4,chokepoint10,Oresund Strait,6,5,22,1,12,34,46,10424,0,32677,1239,54607,44342,98949,26422
2026-03-05,2026,3,5,chokepoint10,Oresund Strait,4,6,18,3,14,31,45,8138,0,37774,5776,34761,51689,86451,26423
2026-03-06,2026,3,6,chokepoint10,Oresund Strait,7,4,18,4,11,33,44,12508,0,30209,679,13480,43397,56877,26424
2026-03-07,2026,3,7,chokepoint10,Oresund Strait,4,5,21,3,9,33,42,8080,7275,42340,5042,54102,62738,116840,26425
2026-03-08,2026,3,8,chokepoint10,Oresund Strait,5,3,14,1,16,23,39,14287,0,20235,3704,27120,38226,65347,26426
2026-03-09,2026,3,9,chokepoint10,Oresund Strait,3,3,13,2,5,21,26,6048,0,13009,1343,4336,20402,24738,26427
2026-03-10,2026,3,10,chokepoint10,Oresund Strait,6,4,27,1,13,38,51,6679,8651,29285,2180,69107,46797,115904,26428
2026-03-11,2026,3,11,chokepoint10,Oresund Strait,6,6,18,1,5,31,36,20915,8671,31755,0,6874,61342,68216,26429
2026-03-12,2026,3,12,chokepoint10,Oresund Strait,4,3,22,3,11,32,43,3293,0,33458,2421,29244,39174,68418,26430
2026-03-13,2026,3,13,chokepoint10,Oresund Strait,4,5,9,3,11,21,32,7097,27371,12359,34,62884,46863,109747,26431
2026-03-14,2026,3,14,chokepoint10,Oresund Strait,5,6,24,4,14,39,53,16712,21632,46596,3704,10845,88645,99490,26432
2026-03-15,2026,3,15,chokepoint10,Oresund Strait,6,5,14,2,11,27,38,11357,73715,25841,5411,21678,116324,138003,26433
2026-03-16,2026,3,16,chokepoint10,Oresund Strait,7,4,9,3,9,23,32,9660,44588,6455,1410,24800,62115,86916,26434
2026-03-17,2026,3,17,chokepoint10,Oresund Strait,5,8,19,3,10,35,45,3642,4086,35153,5388,97736,48271,146007,26435
2026-03-18,2026,3,18,chokepoint10,Oresund Strait,6,3,22,0,9,31,40,16472,0,33641,0,7146,50114,57261,26436
2026-03-19,2026,3,19,chokepoint10,Oresund Strait,5,7,17,3,10,32,42,18604,3100,25354,730,3407,47789,51197,26437
2026-03-20,2026,3,20,chokepoint10,Oresund Strait,8,7,22,2,18,39,57,24329,36793,54501,0,25737,115624,141361,26438
2026-03-21,2026,3,21,chokepoint10,Oresund Strait,5,7,26,3,11,41,52,13719,0,38148,5033,26427,56901,83329,26439
2026-03-22,2026,3,22,chokepoint10,Oresund Strait,7,7,25,2,10,41,51,15418,0,42791,3727,20415,61937,82352,26440
2026-03-23,2026,3,23,chokepoint10,Oresund Strait,4,4,17,5,13,30,43,8061,28252,22037,1033,22145,59384,81529,26441
2026-03-24,2026,3,24,chokepoint10,Oresund Strait,3,7,23,2,7,35,42,1624,0,37428,2205,6535,41258,47794,26442
2026-03-25,2026,3,25,chokepoint10,Oresund Strait,2,4,16,2,11,24,35,7483,7275,21121,1609,68595,37490,106085,26443
2026-03-26,2026,3,26,chokepoint10,Oresund Strait,8,3,17,3,13,31,44,17315,6398,29487,0,26897,53202,80099,26444
2026-03-27,2026,3,27,chokepoint10,Oresund Strait,1,5,14,1,6,21,27,1595,30493,26180,0,5464,58269,63733,26445
2026-03-28,2026,3,28,chokepoint10,Oresund Strait,9,9,17,7,15,42,57,22821,7345,29245,9419,32413,68831,101244,26446
2026-03-29,2026,3,29,chokepoint10,Oresund Strait,5,7,13,1,10,26,36,13279,32309,18919,0,17518,64508,82027,26447
2026-03-30,2026,3,30,chokepoint10,Oresund Strait,4,7,16,1,17,28,45,6628,101921,23970,0,42082,132520,174602,26448
2026-03-31,2026,3,31,chokepoint10,Oresund Strait,5,9,18,2,8,34,42,9034,34086,32755,2103,5630,77979,83610,26449
2026-03-05,2026,3,5,chokepoint11,Taiwan Strait,70,60,31,4,53,165,218,1323712,3390442,246029,8430,635619,4968614,5604234,31541
2026-03-01,2026,3,1,chokepoint11,Taiwan Strait,79,49,15,6,41,149,190,1640599,2123153,87739,5276,1041805,3856769,4898575,31598
2026-03-02,2026,3,2,chokepoint11,Taiwan Strait,83,61,17,7,41,168,209,1435941,2605437,107447,14453,1049830,4163279,5213109,31599
2026-03-03,2026,3,3,chokepoint11,Taiwan Strait,78,32,24,5,36,139,175,1314137,2046416,163626,25887,609317,3550067,4159384,31600
2026-03-04,2026,3,4,chokepoint11,Taiwan Strait,78,51,23,4,46,156,202,1420432,2803829,119119,9310,940147,4352692,5292839,31601
2026-03-06,2026,3,6,chokepoint11,Taiwan Strait,85,55,15,7,34,162,196,1705719,2108985,65917,25003,324205,3905625,4229831,31602
2026-03-07,2026,3,7,chokepoint11,Taiwan Strait,92,38,17,9,41,156,197,1783302,2551393,58123,12529,879642,4405349,5284992,31603
2026-03-08,2026,3,8,chokepoint11,Taiwan Strait,72,70,31,7,61,180,241,1652550,2690781,122781,12684,725213,4478796,5204010,31604
2026-03-09,2026,3,9,chokepoint11,Taiwan Strait,85,58,21,3,51,167,218,1711456,2825430,155085,4951,736805,4696923,5433729,31605
2026-03-10,2026,3,10,chokepoint11,Taiwan Strait,85,63,21,6,64,175,239,1456522,3479652,107927,18892,841180,5062993,5904173,31606
2026-03-11,2026,3,11,chokepoint11,Taiwan Strait,92,68,39,6,61,205,266,1982547,3493717,174057,9342,1681554,5659664,7341218,31607
2026-03-12,2026,3,12,chokepoint11,Taiwan Strait,85,62,17,8,46,172,218,1822842,2427953,48623,12106,472728,4311525,4784254,31608
2026-03-13,2026,3,13,chokepoint11,Taiwan Strait,102,52,19,6,43,179,222,2055092,2248923,142042,16246,1137320,4462304,5599624,31609
2026-03-14,2026,3,14,chokepoint11,Taiwan Strait,83,61,34,12,49,190,239,1539353,3560937,150955,33865,541986,5285111,5827097,31610
2026-03-15,2026,3,15,chokepoint11,Taiwan Strait,101,64,23,4,49,192,241,2014351,2765404,134009,9922,1143323,4923687,6067011,31611
2026-03-16,2026,3,16,chokepoint11,Taiwan Strait,85,61,39,6,46,191,237,1940797,2872999,188376,30494,405405,5032668,5438074,31612
2026-03-17,2026,3,17,chokepoint11,Taiwan Strait,105,71,29,9,44,214,258,1626201,3350287,204716,14608,1181164,5195814,6376978,31613
2026-03-18,2026,3,18,chokepoint11,Taiwan Strait,88,74,35,4,58,201,259,1563654,2680775,226257,4028,1320625,4474717,5795342,31614
2026-03-19,2026,3,19,chokepoint11,Taiwan Strait,83,66,22,5,60,176,236,1563951,3300333,96121,14174,715536,4974580,5690116,31615
2026-03-20,2026,3,20,chokepoint11,Taiwan Strait,82,59,26,8,39,175,214,1674718,2188440,133204,28957,417135,4025321,4442456,31616
2026-03-21,2026,3,21,chokepoint11,Taiwan Strait,104,54,23,10,46,191,237,2461040,2090922,102946,24897,873060,4679807,5552868,31617
2026-03-22,2026,3,22,chokepoint11,Taiwan Strait,91,60,30,3,57,184,241,2059584,2991779,207424,10676,815005,5269465,6084471,31618
2026-03-23,2026,3,23,chokepoint11,Taiwan Strait,92,63,27,4,36,186,222,1835673,3083803,111657,4668,435284,5035802,5471086,31619
2026-03-24,2026,3,24,chokepoint11,Taiwan Strait,98,62,35,1,39,196,235,2264893,2726677,186286,1310,502840,5179167,5682007,31620
2026-03-25,2026,3,25,chokepoint11,Taiwan Strait,98,66,24,5,48,193,241,2252045,3366610,164825,21063,579278,5804543,6383822,31621
2026-03-26,2026,3,26,chokepoint11,Taiwan Strait,71,57,17,5,43,150,193,1420994,2990099,82115,7980,688876,4501189,5190066,31622
2026-03-27,2026,3,27,chokepoint11,Taiwan Strait,92,53,31,7,49,183,232,2256038,2223401,210629,13613,606899,4703682,5310581,31623
2026-03-28,2026,3,28,chokepoint11,Taiwan Strait,93,80,26,9,54,208,262,2034842,4656620,119997,4393,671508,6815854,7487362,31624
2026-03-29,2026,3,29,chokepoint11,Taiwan Strait,94,65,24,3,40,186,226,1820229,3552548,74314,18990,501811,5466083,5967894,31625
2026-03-30,2026,3,30,chokepoint11,Taiwan Strait,80,72,19,8,31,179,210,1492294,3638122,101675,19189,372407,5251281,5623688,31626
2026-03-31,2026,3,31,chokepoint11,Taiwan Strait,85,56,28,9,46,178,224,1915896,3028545,219585,13452,776477,5177479,5953957,31627
2026-03-01,2026,3,1,chokepoint12,Korea Strait,52,33,54,8,47,147,194,868099,1146141,113537,19640,858775,2147418,3006193,32376
2026-03-02,2026,3,2,chokepoint12,Korea Strait,41,29,18,4,36,92,128,940798,904506,45351,3582,752173,1894237,2646411,32377
2026-03-03,2026,3,3,chokepoint12,Korea Strait,57,33,43,8,54,141,195,1127900,1510405,105015,8128,611698,2751449,3363148,32378
2026-03-04,2026,3,4,chokepoint12,Korea Strait,54,36,70,15,64,175,239,908315,558951,117583,20297,512123,1605147,2117270,32379
2026-03-05,2026,3,5,chokepoint12,Korea Strait,58,63,56,11,69,188,257,994127,2255687,106450,17051,1060954,3373316,4434271,32380
2026-03-06,2026,3,6,chokepoint12,Korea Strait,44,39,49,6,46,138,184,738629,1273364,127969,7592,882117,2147556,3029674,32381
2026-03-07,2026,3,7,chokepoint12,Korea Strait,52,28,46,5,54,131,185,914912,1105260,102485,4365,1037719,2127023,3164743,32382
2026-03-08,2026,3,8,chokepoint12,Korea Strait,52,34,55,5,59,146,205,946410,1210099,131147,6130,1176923,2293787,3470711,32383
2026-03-09,2026,3,9,chokepoint12,Korea Strait,46,39,47,6,65,138,203,792809,1269913,100997,6232,755968,2169953,2925921,32384
2026-03-10,2026,3,10,chokepoint12,Korea Strait,56,41,45,10,48,152,200,1018243,1321447,107220,7717,805137,2454628,3259766,32385
2026-03-11,2026,3,11,chokepoint12,Korea Strait,50,40,43,10,49,143,192,848418,962499,85387,11499,382387,1907805,2290192,32386
2026-03-12,2026,3,12,chokepoint12,Korea Strait,51,31,51,8,51,141,192,797970,678995,168425,8520,790991,1653912,2444903,32387
2026-03-13,2026,3,13,chokepoint12,Korea Strait,71,36,41,7,55,155,210,1518767,978696,84261,13297,852533,2595023,3447557,32388
2026-03-14,2026,3,14,chokepoint12,Korea Strait,56,41,76,8,58,181,239,1154129,785591,161477,8509,974930,2109708,3084638,32389
2026-03-15,2026,3,15,chokepoint12,Korea Strait,50,38,48,7,57,143,200,863913,1709439,124327,2794,945843,2700474,3646317,32390
2026-03-16,2026,3,16,chokepoint12,Korea Strait,57,37,51,4,64,149,213,952049,1362743,120235,19889,1083721,2454919,3538641,32391
2026-03-17,2026,3,17,chokepoint12,Korea Strait,45,33,54,9,58,141,199,743475,765252,112851,13748,931131,1635327,2566458,32392
2026-03-18,2026,3,18,chokepoint12,Korea Strait,43,36,43,11,51,133,184,820615,924560,135631,12787,950207,1893594,2843802,32393
2026-03-19,2026,3,19,chokepoint12,Korea Strait,46,28,44,8,48,126,174,1022709,773638,111125,14555,1032377,1922030,2954407,32394
2026-03-20,2026,3,20,chokepoint12,Korea Strait,69,40,53,9,51,171,222,1378994,1101287,162178,13554,422835,2656014,3078850,32395
2026-03-21,2026,3,21,chokepoint12,Korea Strait,48,33,47,11,60,139,199,778841,1025999,101273,15493,641650,1921607,2563258,32396
2026-03-22,2026,3,22,chokepoint12,Korea Strait,66,40,43,7,45,156,201,1214018,1701469,118197,5831,656504,3039517,3696021,32397
2026-03-23,2026,3,23,chokepoint12,Korea Strait,52,41,42,12,52,147,199,949549,1609225,92576,6013,557034,2657365,3214399,32398
2026-03-24,2026,3,24,chokepoint12,Korea Strait,49,39,48,10,61,146,207,790912,901472,97520,6570,1034731,1796475,2831206,32399
2026-03-25,2026,3,25,chokepoint12,Korea Strait,51,36,56,9,54,152,206,681644,959562,173928,5573,708595,1820709,2529304,32400
2026-03-26,2026,3,26,chokepoint12,Korea Strait,52,36,60,14,51,162,213,958550,949163,169366,15666,618565,2092746,2711312,32401
2026-03-27,2026,3,27,chokepoint12,Korea Strait,58,46,58,7,54,169,223,1217021,1569341,130492,5742,537135,2922596,3459732,33570
2026-03-28,2026,3,28,chokepoint12,Korea Strait,56,47,48,7,49,158,207,962957,1115027,144719,14689,180559,2237394,2417954,33572
2026-03-29,2026,3,29,chokepoint12,Korea Strait,51,36,46,13,44,146,190,716913,867837,97276,11573,641179,1693600,2334780,33574
2026-03-30,2026,3,30,chokepoint12,Korea Strait,58,36,53,6,53,153,206,1023516,1103594,169375,7803,767404,2304289,3071694,33576
2026-03-31,2026,3,31,chokepoint12,Korea Strait,52,39,45,11,53,147,200,913284,1400372,89873,15936,554747,2419466,2974213,33578
2026-03-01,2026,3,1,chokepoint13,Tsugaru Strait,7,9,7,3,12,26,38,367388,223227,25435,12037,355950,628089,984039,34353
2026-03-02,2026,3,2,chokepoint13,Tsugaru Strait,6,12,17,1,17,36,53,227066,522202,18058,0,54936,767327,822264,34354
2026-03-03,2026,3,3,chokepoint13,Tsugaru Strait,6,9,10,4,10,29,39,374258,100253,13696,16228,159152,504437,663589,34355
2026-03-04,2026,3,4,chokepoint13,Tsugaru Strait,8,13,2,1,6,24,30,363543,320083,3957,0,66842,687584,754426,34356
2026-03-05,2026,3,5,chokepoint13,Tsugaru Strait,13,17,4,0,16,34,50,751376,916025,6686,0,179570,1674089,1853659,34357
